ts,price_now,market_now
2025-10-22T11:42:23.644580,0.0,0.0
2025-10-22T11:55:14.935719,0.0,0.0
2025-10-22T12:35:49.779638,0.0,0.0
2025-10-22T16:33:43.873603,0.0,0.0
2025-10-22T16:35:56.740309,0.0,0.0
2025-10-22T19:32:05.968860,0.0,0.0
2025-10-22T19:37:24.545820,0.0,0.0
2025-10-22T19:42:17.604359,388.4,388.4
2025-10-22T19:42:41.467279,0.0,0.0
2025-10-22T19:52:38.598231,388.4,388.4
2026-04-28T03:23:21.674268,520.035,520.035
2026-04-29T03:21:37.630924,520.035,520.035
2026-04-30T03:23:01.808813,520.035,520.035
2026-05-01T03:32:55.058789,520.035,520.035
2026-05-03T03:24:16.592512,520.035,520.035
2026-05-04T03:22:32.841436,521.4300000000001,521.4300000000001
2026-05-08T03:18:48.514754,521.4300000000001,521.4300000000001
2026-05-10T03:27:44.188657,521.665,521.665
2026-05-11T03:39:24.160231,521.665,521.665
2026-05-11T07:42:07.792569,521.665,521.665
2026-05-11T11:22:53.386207,521.665,521.665
2026-05-12T03:26:33.072107,521.665,521.665
2026-05-13T03:34:13.003168,521.665,521.665
2026-05-14T03:33:47.481611,521.665,521.665
2026-05-15T03:37:41.244594,521.665,521.665
2026-05-16T03:21:42.837987,521.665,521.665
2026-05-17T03:35:58.964151,521.665,521.665
2026-05-18T03:51:01.860991,521.665,521.665
2026-05-18T15:35:13.005844,520.035,520.035
2026-05-19T03:40:36.520325,520.035,520.035
2026-05-19T07:46:59.705041,520.035,520.035
2026-05-19T11:19:11.731463,520.035,520.035
2026-05-19T15:25:56.394054,520.035,520.035
2026-05-20T03:41:20.659156,520.035,520.035
2026-05-20T07:44:42.910285,516.345,516.345
2026-05-20T15:23:46.017587,516.345,516.345
2026-05-21T03:53:14.602481,516.345,516.345
2026-05-21T07:55:04.253213,516.345,516.345
2026-05-21T11:27:19.666787,516.345,516.345
2026-05-21T15:30:09.106936,516.345,516.345
2026-05-22T03:49:14.285001,516.345,516.345
2026-05-22T07:46:31.663184,516.345,516.345
2026-05-23T03:24:31.454739,516.345,516.345
2026-05-24T03:43:38.847520,516.345,516.345
2026-05-24T07:21:20.689118,516.345,516.345
2026-05-25T03:57:52.056851,516.345,516.345
2026-05-26T03:41:01.682736,516.345,516.345
2026-05-26T07:50:01.156073,516.345,516.345
2026-05-26T15:33:48.538481,516.345,516.345
2026-05-27T03:57:29.825231,516.345,516.345
2026-05-27T15:48:41.319653,516.345,516.345
2026-05-28T03:46:12.190039,516.345,516.345
2026-05-28T08:03:11.912232,516.345,516.345
2026-05-28T11:50:42.687449,516.345,516.345
2026-05-29T03:45:37.844995,516.345,516.345
2026-05-29T07:57:52.514895,516.345,516.345
