ts,price_now,market_now
2025-10-22T11:40:43.375625,0.0,0.0
2025-10-22T11:53:34.614569,0.0,0.0
2025-10-22T12:34:14.963902,0.0,0.0
2025-10-22T16:31:43.857723,0.0,0.0
2025-10-22T16:35:51.462430,0.0,0.0
2025-10-22T19:32:03.388983,0.0,0.0
2025-10-22T19:36:07.018250,14.915,14.915
2025-12-01T02:04:03.338464,15.83,15.83
2026-01-04T02:07:19.123328,16.055,16.055
2026-01-05T02:09:28.920512,0.0,0.0
2026-01-11T02:00:52.643082,15.56,15.56
2026-01-25T02:02:26.262736,13.55,13.55
2026-01-26T02:02:29.272000,16.134999999999998,16.134999999999998
2026-01-29T02:08:47.950803,0.0,0.0
2026-01-30T02:09:15.864037,0.0,0.0
