ts,price_now,market_now
2025-10-22T11:38:11.614728,0.0,0.0
2025-10-22T11:50:44.320674,0.0,0.0
2025-10-22T12:31:40.094711,0.0,0.0
2025-10-22T16:31:34.931225,0.0,0.0
2025-10-22T16:33:50.237145,0.0,0.0
2025-10-22T19:31:58.965426,0.0,0.0
2025-10-22T19:34:31.309997,24.009999999999998,24.009999999999998
2025-10-24T08:33:30.641815,23.38,23.38
2025-10-24T16:41:55.737241,0.0,0.0
2025-10-28T16:38:43.594649,0.0,0.0
2025-10-31T08:32:54.656354,22.83,22.83
2025-10-31T16:31:59.142024,0.0,0.0
2025-11-02T08:31:22.228951,21.975,21.975
2025-11-02T16:27:28.118324,218.41500000000002,218.41500000000002
2025-11-04T04:31:34.404474,21.295,21.295
2025-11-04T08:36:27.474884,21.625,21.625
2025-11-04T12:50:17.187508,0.0,0.0
2025-11-04T16:28:23.167103,0.0,0.0
2025-11-05T04:28:14.052382,0.0,0.0
2025-11-05T08:33:55.140052,21.475,21.475
2025-11-05T16:32:11.491426,21.475,21.475
2025-11-06T04:28:49.887695,0.0,0.0
2025-11-06T08:31:24.202832,0.0,0.0
2025-11-06T16:38:23.779279,0.0,0.0
2025-11-07T04:24:36.835426,21.795,21.795
2025-11-07T08:42:47.134203,0.0,0.0
2025-11-07T12:43:18.884807,0.0,0.0
2025-11-07T16:28:38.822176,0.0,0.0
2025-11-10T08:34:32.286643,21.31,21.31
2025-11-11T04:36:28.265149,0.0,0.0
2025-11-11T16:29:00.971510,0.0,0.0
2025-11-11T20:26:11.754230,21.45,21.45
2025-11-12T04:35:39.552977,216.74,216.74
2025-11-12T12:48:37.842810,21.945,21.945
2025-11-12T16:34:13.727002,216.74,216.74
2025-11-13T12:46:01.075322,0.0,0.0
2025-11-13T16:27:06.959330,0.0,0.0
2025-11-13T20:26:44.351858,22.005000000000003,22.005000000000003
2025-11-14T04:32:02.605596,22.005000000000003,22.005000000000003
2025-11-14T08:28:44.977019,0.0,0.0
2025-11-14T12:50:19.065388,22.25,22.25
2025-11-15T20:25:56.216767,22.67,22.67
2025-11-16T20:27:18.098801,0.0,0.0
2025-11-17T08:32:57.521409,0.0,0.0
2025-11-17T12:49:02.433723,0.0,0.0
2025-11-17T20:36:56.982257,223.115,223.115
2025-11-18T12:46:43.297004,0.0,0.0
2025-11-18T16:30:56.629159,0.0,0.0
2025-11-18T20:27:09.336131,0.0,0.0
2025-11-19T08:31:02.038458,0.0,0.0
2025-11-19T12:47:40.347753,0.0,0.0
2025-11-19T16:29:33.528816,0.0,0.0
2025-11-20T12:46:40.800323,0.0,0.0
2025-11-20T16:29:54.190103,0.0,0.0
2025-11-20T20:28:18.498947,223.315,223.315
2025-11-21T08:30:13.856504,0.0,0.0
2025-11-21T12:42:29.407588,0.0,0.0
2025-11-21T16:29:31.423463,0.0,0.0
2025-11-22T08:33:19.694417,21.285,21.285
2025-11-22T12:49:10.236053,223.315,223.315
2025-11-23T16:27:20.788582,0.0,0.0
2025-11-24T04:39:27.165980,21.174999999999997,21.174999999999997
2025-11-24T12:45:06.697961,0.0,0.0
2025-11-24T16:25:08.842388,0.0,0.0
2025-11-24T20:30:22.992331,21.355,21.355
2025-11-25T04:30:02.940954,21.355,21.355
2025-11-25T08:31:10.437188,0.0,0.0
2025-11-25T12:45:03.917989,0.0,0.0
2025-11-25T16:30:33.847220,0.0,0.0
2025-11-26T04:41:35.140553,0.0,0.0
2025-11-26T08:29:49.484266,0.0,0.0
2025-11-26T12:47:48.360660,0.0,0.0
2025-11-26T16:28:00.283445,0.0,0.0
2025-11-26T20:24:32.367726,0.0,0.0
2025-11-27T16:27:47.651532,0.0,0.0
2025-11-27T20:26:56.136429,21.4,21.4
2025-11-28T08:31:59.228330,0.0,0.0
2025-11-28T12:43:56.207210,0.0,0.0
2025-11-28T16:27:36.862258,0.0,0.0
2025-11-28T20:27:11.984950,227.93,227.93
2025-11-29T08:27:40.025773,0.0,0.0
2025-11-29T12:40:16.228801,0.0,0.0
2025-11-29T16:26:07.994059,0.0,0.0
2025-11-29T20:24:31.849813,0.0,0.0
2025-11-30T08:28:33.619663,0.0,0.0
2025-11-30T12:41:20.542342,0.0,0.0
2025-11-30T16:24:55.528098,0.0,0.0
2025-12-01T08:35:10.294964,0.0,0.0
2025-12-01T12:46:47.596347,0.0,0.0
2025-12-01T16:32:10.191581,0.0,0.0
2025-12-01T20:29:06.566194,21.525000000000002,21.525000000000002
2025-12-02T12:47:15.839095,0.0,0.0
2025-12-02T16:34:07.394318,0.0,0.0
2025-12-02T20:28:29.114089,0.0,0.0
2025-12-03T08:33:59.784005,0.0,0.0
2025-12-03T12:48:03.429039,0.0,0.0
2025-12-03T16:31:37.366776,0.0,0.0
2025-12-03T20:27:12.486725,0.0,0.0
2025-12-04T04:31:43.321992,0.0,0.0
2025-12-04T08:31:14.984599,0.0,0.0
2025-12-04T12:48:25.386510,0.0,0.0
2025-12-04T16:31:49.954287,0.0,0.0
2025-12-04T20:25:51.172178,0.0,0.0
2025-12-05T04:37:54.385957,0.0,0.0
2025-12-05T12:48:39.911348,0.0,0.0
2025-12-05T16:28:36.796817,0.0,0.0
2025-12-05T20:25:10.990230,0.0,0.0
2025-12-06T08:27:38.355434,0.0,0.0
2025-12-06T12:41:06.535069,0.0,0.0
2025-12-06T16:25:46.136791,0.0,0.0
2025-12-06T20:22:07.555168,0.0,0.0
2025-12-07T04:33:28.608023,0.0,0.0
2025-12-07T08:27:28.391188,0.0,0.0
2025-12-07T12:39:43.961785,0.0,0.0
