ts,price_now,market_now
2025-10-22T11:41:23.472380,0.0,0.0
2025-10-22T11:54:14.736832,0.0,0.0
2025-10-22T12:34:55.072439,0.0,0.0
2025-10-22T16:31:45.994947,0.0,0.0
2025-10-22T16:35:53.572646,0.0,0.0
2025-10-22T19:32:04.364458,0.0,0.0
2025-10-22T19:36:16.843834,1799.99,1799.99
2025-12-01T02:09:57.326841,77.55,77.55
2026-01-11T02:01:20.950435,0.0,0.0
2026-01-25T02:02:31.086304,1799.99,1799.99
2026-01-26T02:02:33.162994,1799.99,1799.99
2026-01-29T02:08:52.200570,0.0,0.0
2026-01-30T02:09:21.127069,0.0,0.0
2026-01-31T02:06:41.622796,0.0,0.0
2026-02-01T02:33:36.656803,0.0,0.0
2026-02-03T02:23:51.908052,0.0,0.0
2026-02-04T02:12:51.669104,1799.99,1799.99
2026-02-05T02:13:40.010120,1799.99,1799.99
2026-02-06T02:13:03.751381,1799.99,1799.99
2026-02-07T02:09:45.843755,1799.99,1799.99
2026-02-08T02:40:11.490037,1799.99,1799.99
2026-02-09T02:26:22.802592,1799.99,1799.99
2026-02-10T02:34:03.841077,1799.99,1799.99
2026-02-11T02:31:26.670918,1799.99,1799.99
2026-02-12T02:26:35.889523,1799.99,1799.99
2026-02-13T02:35:42.510731,1799.99,1799.99
2026-02-14T02:12:41.425858,0.0,0.0
2026-02-15T02:28:11.410632,0.0,0.0
2026-02-16T02:25:31.788594,0.0,0.0
2026-02-17T02:13:37.826561,0.0,0.0
2026-02-18T02:24:36.976161,0.0,0.0
2026-02-19T02:23:39.990191,0.0,0.0
2026-02-20T02:12:19.162942,85.495,85.495
2026-02-21T02:06:51.956416,0.0,0.0
2026-02-22T02:23:28.699627,0.0,0.0
2026-02-23T02:24:22.683678,0.0,0.0
2026-02-25T02:22:43.057573,0.0,0.0
2026-02-26T02:12:59.312560,0.0,0.0
2026-02-27T02:10:08.175852,0.0,0.0
2026-02-28T02:00:58.795831,0.0,0.0
2026-03-01T02:30:13.442309,0.0,0.0
2026-03-02T02:13:30.178823,0.0,0.0
2026-03-03T02:22:32.840421,0.0,0.0
2026-03-04T02:10:20.027719,0.0,0.0
2026-03-05T02:11:49.292666,0.0,0.0
2026-03-05T18:06:12.878825,0.0,0.0
2026-03-06T02:10:33.049210,0.0,0.0
2026-03-07T02:03:58.076811,0.0,0.0
2026-03-08T02:25:22.320893,1094.48,1094.48
2026-03-09T02:22:51.995604,0.0,0.0
2026-03-10T02:07:32.016045,0.0,0.0
2026-03-12T02:14:11.539074,0.0,0.0
2026-03-13T02:16:03.045349,1094.48,1094.48
2026-03-14T02:10:18.149194,0.0,0.0
2026-03-15T02:39:07.747673,1094.48,1094.48
2026-03-16T02:39:35.858169,1094.48,1094.48
2026-03-17T02:17:53.607633,1094.48,1094.48
2026-03-18T02:26:45.082086,1094.48,1094.48
2026-03-19T02:27:16.309696,1094.48,1094.48
2026-03-20T02:12:25.112193,1094.48,1094.48
2026-03-21T02:07:12.538179,1094.48,1094.48
2026-03-22T02:27:02.560003,1094.48,1094.48
2026-03-23T02:27:59.327349,1094.48,1094.48
2026-03-24T02:12:47.396934,1094.48,1094.48
2026-03-25T02:24:54.030508,1798.78,1798.78
